OBJECT_ID,VID,SEQUENCE_DTTM,LAT,LON,SPEED_OVER_GROUND,COURSE_OVER_GROUND
14904,100016,17:22:20,36.906783,-76.089084,0,2459
14905,100006,17:22:21,36.906865,-76.08929,1,2025
14906,100005,17:22:22,36.906815,-76.088705,1,1846
14907,100007,17:22:25,36.906715,-76.088517,1,1812
14908,100004,17:22:27,36.956593,-76.175364,4,918
14909,100009,17:22:27,37.008648,-76.214325,89,2712
14910,100008,17:22:30,36.906833,-76.089004,1,1791
14911,100005,17:22:30,36.906818,-76.088704,2,3569
14912,100006,17:22:30,36.906865,-76.08929,1,2050
14913,100005,17:22:31,36.906818,-76.088704,2,3569
14914,100007,17:22:33,36.906715,-76.088519,1,1826
14915,100002,17:22:34,37.007061,-76.255532,67,2523
14916,100015,17:22:37,36.907,-76.0895,1,3227
14917,100004,17:22:37,36.956598,-76.175345,4,944
14918,100009,17:22:37,37.008646,-76.214839,89,2704
14919,100009,17:22:38,37.008646,-76.214839,89,2704
14920,100008,17:22:39,36.906833,-76.089004,1,1994
14921,100016,17:22:40,36.906783,-76.089084,0,2366
14922,100006,17:22:40,36.906865,-76.089292,1,2027
14923,100005,17:22:41,36.90682,-76.088704,1,1835
14924,100007,17:22:44,36.906713,-76.088519,1,1909
14925,100004,17:22:46,36.956608,-76.175332,5,975
14926,100004,17:22:47,36.956608,-76.175332,5,975
14927,100009,17:22:47,37.008655,-76.215354,89,2709
14928,100015,17:22:48,36.907,-76.0895,1,3243
14929,100008,17:22:49,36.906833,-76.089004,1,1960
14930,100016,17:22:50,36.906783,-76.089084,0,2366
14931,100006,17:22:50,36.906865,-76.089294,1,2183
14932,100005,17:22:52,36.906823,-76.088704,1,1758
14933,100007,17:22:53,36.906713,-76.088517,1,1620
14934,100009,17:22:56,37.00866,-76.215817,89,2708
14935,100015,17:22:57,36.907,-76.0895,1,3219
14936,100004,17:22:57,36.956586,-76.175292,6,1005
14937,100009,17:22:57,37.00866,-76.215817,89,2708
14938,100004,17:22:58,36.956586,-76.175292,6,1005
14939,100008,17:23:00,36.906833,-76.089002,1,1868
14940,100005,17:23:00,36.906825,-76.088704,0,2098
14941,100016,17:23:01,36.906783,-76.089084,0,2366
14942,100006,17:23:01,36.906868,-76.089297,1,1846
14943,100007,17:23:03,36.906713,-76.088515,1,1971
14944,100002,17:23:03,37.006726,-76.256594,69,2469
14945,100004,17:23:06,36.956575,-76.17526,5,1029
14946,100015,17:23:07,36.907,-76.0895,1,3203
14947,100009,17:23:07,37.008663,-76.216384,89,2708
14948,100008,17:23:09,36.906831,-76.089002,1,1925
14949,100005,17:23:10,36.906826,-76.088702,0,1955
14950,100016,17:23:11,36.906783,-76.089084,0,2366
14951,100006,17:23:11,36.90687,-76.089299,1,1947
14952,100007,17:23:13,36.906715,-76.088514,0,2292
14953,100004,17:23:17,36.956566,-76.175229,6,1057
14954,100015,17:23:18,36.906833,-76.0895,1,3217
14955,100009,17:23:18,37.008671,-76.216949,89,2713
14956,100008,17:23:20,36.906831,-76.089002,1,1905
14957,100016,17:23:20,36.906783,-76.089084,0,2366
14958,100006,17:23:21,36.906871,-76.0893,1,1933
14959,100005,17:23:22,36.906826,-76.0887,2,61
14960,100007,17:23:24,36.906718,-76.088514,1,2265
14961,100004,17:23:27,36.956563,-76.175199,5,1077
14962,100009,17:23:27,37.008676,-76.217412,89,2710
14963,100015,17:23:28,36.906833,-76.0895,1,3203
14964,100004,17:23:28,36.956563,-76.175199,5,1077
14965,100008,17:23:30,36.906831,-76.089004,1,1968
14966,100006,17:23:30,36.906873,-76.089302,1,1989
14967,100005,17:23:31,36.906826,-76.0887,1,2081
14968,100002,17:23:33,37.006353,-76.257695,68,2483
14969,100007,17:23:34,36.90672,-76.088514,1,2070
14970,100004,17:23:36,36.95656,-76.17517,6,1067
14971,100015,17:23:37,36.906833,-76.0895,1,3202
14972,100009,17:23:37,37.008685,-76.21792,89,2715
14973,100009,17:23:38,37.008685,-76.21792,89,2715
14974,100008,17:23:40,36.906831,-76.089005,1,1890
14975,100016,17:23:40,36.9068,-76.089084,0,2291
14976,100005,17:23:41,36.906826,-76.088699,2,1825
14977,100006,17:23:41,36.906873,-76.089302,1,1951
14978,100007,17:23:44,36.906721,-76.088515,1,1855
14979,100004,17:23:46,36.956553,-76.175125,6,1088
14980,100004,17:23:47,36.956553,-76.175125,6,1088
14981,100009,17:23:47,37.008693,-76.218427,88,2714
14982,100015,17:23:48,36.906833,-76.0895,1,3209
14983,100008,17:23:49,36.906833,-76.089007,1,2051
14984,100016,17:23:50,36.9068,-76.089084,0,2291
14985,100006,17:23:50,36.906875,-76.089302,1,2060
14986,100005,17:23:52,36.906828,-76.088697,1,1683
14987,100007,17:23:53,36.906723,-76.088517,2,3301
14988,100009,17:23:56,37.008698,-76.218885,88,2708
14989,100015,17:23:57,36.906833,-76.0895,1,3220
14990,100004,17:23:57,36.95656,-76.175082,7,1092
14991,100009,17:23:57,37.008698,-76.218885,88,2708
14992,100016,17:24:00,36.9068,-76.089084,0,2291
14993,100005,17:24:00,36.906831,-76.088694,1,1911
14994,100006,17:24:01,36.906875,-76.089304,1,2054
14995,100002,17:24:03,37.005986,-76.258775,67,2494
14996,100007,17:24:04,36.906728,-76.088522,1,1829
14997,100004,17:24:06,36.956555,-76.175049,6,1123
14998,100015,17:24:07,36.906833,-76.0895,1,3277
14999,100009,17:24:07,37.008708,-76.219447,88,2710
15000,100015,17:24:08,36.906833,-76.0895,1,3277
15001,100009,17:24:08,37.008708,-76.219447,88,2710
15002,100008,17:24:09,36.906835,-76.08901,1,1918
15003,100016,17:24:11,36.9068,-76.089084,0,2291
15004,100005,17:24:11,36.90684,-76.088692,1,1975
15005,100006,17:24:11,36.906876,-76.089302,1,1918
15006,100007,17:24:13,36.906726,-76.088524,1,2040
15007,100004,17:24:17,36.956543,-76.175009,7,1136
15008,100015,17:24:18,36.906833,-76.0895,1,3287
15009,100009,17:24:18,37.008706,-76.220007,88,2701
15010,100008,17:24:20,36.906835,-76.089009,1,1981
15011,100016,17:24:20,36.9068,-76.089084,0,2291
15012,100005,17:24:20,36.906845,-76.088692,1,1881
15013,100006,17:24:21,36.906876,-76.089302,1,1887
15014,100007,17:24:23,36.906723,-76.088524,1,2430
15015,100004,17:24:27,36.956523,-76.174972,6,1143
15016,100009,17:24:27,37.008708,-76.220462,88,2704
15017,100015,17:24:28,36.906833,-76.0895,1,3314
15018,100016,17:24:29,36.9068,-76.089084,0,2291
15019,100008,17:24:30,36.906835,-76.089009,1,1825
15020,100006,17:24:30,36.906876,-76.089302,1,1988
15021,100005,17:24:31,36.906851,-76.088694,1,1905
15022,100002,17:24:33,37.005561,-76.25982,67,2409
15023,100007,17:24:34,36.906721,-76.088524,1,3340
15024,100004,17:24:36,36.956511,-76.174942,7,1136
15025,100015,17:24:38,36.906833,-76.0895,1,3269
15026,100009,17:24:38,37.008711,-76.22097,88,2704
15027,100008,17:24:40,36.906835,-76.089009,1,1881
15028,100016,17:24:40,36.9068,-76.089084,0,2229
15029,100005,17:24:41,36.906856,-76.088697,1,1823
15030,100007,17:24:44,36.906721,-76.088524,1,1917
15031,100004,17:24:47,36.956496,-76.174905,8,1140
15032,100009,17:24:47,37.008715,-76.221479,88,2702
15033,100015,17:24:48,36.907,-76.0895,1,3253
15034,100009,17:24:48,37.008715,-76.221479,88,2702
15035,100008,17:24:49,36.906835,-76.089007,1,2033
15036,100006,17:24:50,36.906871,-76.0893,1,1891
15037,100018,17:24:50,36.944,-76.0435,0,632
15038,100005,17:24:52,36.90686,-76.0887,1,1938
15039,100007,17:24:53,36.90672,-76.088524,1,1985
15040,100014,17:24:56,36.906666,-76.0885,0,2649
15041,100015,17:24:57,36.907,-76.0895,0,3269
15042,100004,17:24:57,36.956486,-76.17487,7,1172
15043,100009,17:24:57,37.008715,-76.221934,88,2703
15044,100016,17:25:00,36.9068,-76.089084,0,2229
15045,100005,17:25:00,36.906863,-76.0887,1,2179
15046,100008,17:25:01,36.906835,-76.089009,1,1865
15047,100006,17:25:01,36.90687,-76.089299,1,1993
15048,100002,17:25:03,37.005163,-76.260855,66,2462
15049,100007,17:25:04,36.90672,-76.088524,1,2010
15050,100004,17:25:06,36.956475,-76.17484,7,1166
15051,100015,17:25:07,36.907,-76.0895,1,3251
15052,100009,17:25:07,37.008711,-76.22249,88,2698
15053,100015,17:25:08,36.907,-76.0895,1,3251
15054,100009,17:25:08,37.008711,-76.22249,88,2698
15055,100008,17:25:09,36.906835,-76.089009,1,1928
15056,100016,17:25:11,36.9068,-76.089084,0,2229
15057,100005,17:25:11,36.90687,-76.088697,1,2042
15058,100006,17:25:11,36.906868,-76.089299,1,1910
15059,100007,17:25:13,36.906721,-76.088527,1,2054
15060,100004,17:25:17,36.956458,-76.174804,6,1175
15061,100015,17:25:18,36.907,-76.0895,0,3217
15062,100009,17:25:18,37.008715,-76.223042,87,2700
15063,100008,17:25:20,36.906835,-76.089009,1,2038
15064,100005,17:25:20,36.906871,-76.088695,1,1941
15065,100006,17:25:21,36.906865,-76.089297,1,1956
15066,100007,17:25:23,36.906725,-76.088527,1,2042
15067,100004,17:25:26,36.956443,-76.174779,5,1167
15068,100009,17:25:27,37.008718,-76.223495,87,2707
15069,100015,17:25:28,36.907,-76.0895,1,3182
15070,100016,17:25:29,36.9068,-76.089084,0,2229
15071,100008,17:25:30,36.906835,-76.08901,1,1895
15072,100005,17:25:31,36.90687,-76.088697,1,2030
15073,100006,17:25:31,36.906865,-76.089297,1,1912
15074,100002,17:25:33,37.004795,-76.261905,66,2475
15075,100007,17:25:34,36.906728,-76.088527,1,1780
15076,100004,17:25:36,36.956426,-76.174752,5,1147
15077,100009,17:25:36,37.008721,-76.223947,87,2702
15078,100009,17:25:37,37.008721,-76.223947,87,2702
15079,100015,17:25:38,36.907,-76.0895,0,3194
15080,100008,17:25:40,36.906833,-76.089009,1,1947
15081,100016,17:25:40,36.9068,-76.089084,0,2261
15082,100005,17:25:41,36.906868,-76.0887,1,1949
15083,100006,17:25:41,36.906865,-76.089297,1,1884
15084,100007,17:25:44,36.90673,-76.088527,1,1810
15085,100004,17:25:47,36.956408,-76.17472,6,1151
15086,100009,17:25:47,37.00872,-76.224504,87,2703
15087,100015,17:25:48,36.907,-76.0895,1,3184
15088,100008,17:25:49,36.906833,-76.089009,1,1990
15089,100016,17:25:50,36.906783,-76.089084,0,2261
15090,100006,17:25:50,36.906865,-76.089299,1,1895
15091,100005,17:25:51,36.906865,-76.088707,1,1973
15092,100007,17:25:53,36.906731,-76.088527,1,1851
15093,100009,17:25:56,37.00872,-76.224955,87,2703
15094,100015,17:25:57,36.907,-76.0895,0,3179
15095,100004,17:25:57,36.956396,-76.1747,6,1155
15096,100009,17:25:57,37.00872,-76.224955,87,2703
15097,100016,17:26:00,36.906783,-76.089084,0,2261
15098,100005,17:26:00,36.906863,-76.08871,1,1914
15099,100007,17:26:04,36.906733,-76.088527,1,1911
15100,100004,17:26:06,36.956385,-76.174672,7,1146
15101,100002,17:26:06,37.004435,-76.263044,66,2474
15102,100015,17:26:07,36.907,-76.0895,1,3155
15103,100009,17:26:07,37.008721,-76.225507,87,2700
15104,100008,17:26:09,36.90683,-76.089007,1,1960
15105,100016,17:26:11,36.906783,-76.089084,0,2261
15106,100005,17:26:11,36.906861,-76.088715,1,1954
15107,100006,17:26:11,36.906866,-76.0893,1,1862
15108,100007,17:26:13,36.906733,-76.088525,1,1974
15109,100015,17:26:17,36.907,-76.0895,1,3185
15110,100004,17:26:17,36.95637,-76.174637,6,1160
15111,100009,17:26:18,37.008728,-76.226057,87,2705
15112,100016,17:26:20,36.906783,-76.089084,0,2261
15113,100005,17:26:20,36.906863,-76.088715,1,1957
15114,100006,17:26:21,36.906868,-76.0893,1,1981
15115,100007,17:26:23,36.906733,-76.088525,1,1885
15116,100004,17:26:26,36.956358,-76.174605,6,1162
15117,100009,17:26:27,37.00873,-76.226459,87,2708
15118,100015,17:26:28,36.907,-76.0895,0,3172
15119,100016,17:26:29,36.906783,-76.089084,0,2261
15120,100008,17:26:30,36.906826,-76.089007,1,1949
15121,100005,17:26:31,36.906866,-76.088714,1,3523
15122,100006,17:26:32,36.906868,-76.0893,1,1945
15123,100007,17:26:34,36.906731,-76.088525,1,1842
15124,100002,17:26:35,37.004083,-76.264054,66,2486
15125,100004,17:26:36,36.956345,-76.17457,7,1165
15126,100009,17:26:36,37.008735,-76.226965,87,2707
15127,100015,17:26:38,36.907,-76.0895,1,3154
15128,100008,17:26:40,36.906825,-76.089005,1,1961
15129,100016,17:26:40,36.9068,-76.089084,0,2263
15130,100005,17:26:41,36.906866,-76.08871,0,2724
15131,100006,17:26:41,36.90687,-76.0893,1,1876
15132,100007,17:26:44,36.906733,-76.088527,1,1896
15133,100004,17:26:47,36.95633,-76.174532,7,1175
15134,100009,17:26:47,37.008736,-76.227525,87,2702
15135,100015,17:26:48,36.907,-76.0895,0,3149
15136,100008,17:26:49,36.906823,-76.089005,1,1992
15137,100016,17:26:50,36.9068,-76.089084,0,2263
15138,100006,17:26:50,36.90687,-76.0893,1,1994
15139,100005,17:26:52,36.90687,-76.088707,0,1933
15140,100007,17:26:53,36.906733,-76.088527,1,1854
15141,100015,17:26:57,36.907,-76.0895,0,3132
15142,100004,17:26:57,36.956313,-76.174495,6,1191
15143,100009,17:26:57,37.008736,-76.228022,87,2702
15144,100016,17:27:00,36.9068,-76.089084,0,2263
15145,100005,17:27:00,36.906871,-76.088705,0,2329
15146,100008,17:27:01,36.906825,-76.089004,1,1898
15147,100006,17:27:01,36.90687,-76.0893,1,1968
15148,100002,17:27:03,37.003763,-76.265049,66,2453
15149,100007,17:27:04,36.906731,-76.088529,1,1852
15150,100004,17:27:06,36.9563,-76.174464,6,1186
15151,100015,17:27:07,36.906833,-76.0895,0,3121
15152,100009,17:27:07,37.00874,-76.22852,87,2711
15153,100008,17:27:09,36.906825,-76.089004,1,1924
15154,100016,17:27:11,36.9068,-76.089084,0,2263
15155,100005,17:27:11,36.906875,-76.088704,1,1967
15156,100006,17:27:11,36.90687,-76.0893,1,1907
15157,100007,17:27:13,36.906731,-76.088529,1,1905
15158,100015,17:27:17,36.906833,-76.0895,0,3122
15159,100004,17:27:17,36.956288,-76.174427,7,1182
15160,100009,17:27:18,37.008748,-76.229072,87,2712
15161,100008,17:27:20,36.906826,-76.089002,1,1943
15162,100016,17:27:20,36.9068,-76.089084,0,2263
15163,100005,17:27:20,36.906875,-76.088702,1,1974
15164,100006,17:27:21,36.906868,-76.0893,1,1949
15165,100007,17:27:23,36.906731,-76.08853,1,1836
15166,100004,17:27:26,36.956271,-76.174395,6,1195
15167,100015,17:27:27,36.906833,-76.0895,1,3138
15168,100015,17:27:28,36.906833,-76.0895,1,3138
15169,100009,17:27:28,37.008765,-76.229525,87,2724
15170,100016,17:27:29,36.9068,-76.089084,0,2263
15171,100008,17:27:30,36.906828,-76.089002,1,1861
15172,100005,17:27:30,36.906868,-76.088702,1,1895
15173,100006,17:27:31,36.906868,-76.0893,1,1908
15174,100007,17:27:34,36.906733,-76.08853,1,1870
15175,100004,17:27:36,36.956253,-76.174355,7,1206
15176,100009,17:27:36,37.00878,-76.22998,87,2723
15177,100015,17:27:38,36.906833,-76.0895,0,3174
15178,100008,17:27:40,36.906828,-76.089002,1,1867
15179,100016,17:27:40,36.9068,-76.08905,0,2330
15180,100005,17:27:41,36.906861,-76.088702,1,1905
15181,100006,17:27:41,36.906866,-76.0893,1,1835
15182,100007,17:27:44,36.906735,-76.08853,1,1901
15183,100004,17:27:47,36.956241,-76.17431,7,1237
15184,100015,17:27:48,36.906833,-76.0895,1,3156
15185,100009,17:27:48,37.008796,-76.230529,87,2724
15186,100008,17:27:49,36.90683,-76.089004,1,1917
15187,100006,17:27:50,36.906866,-76.0893,1,1912
15188,100016,17:27:51,36.9068,-76.08905,0,2330
15189,100005,17:27:51,36.906858,-76.088702,1,2012
15190,100005,17:27:52,36.906858,-76.088702,1,2012
15191,100007,17:27:54,36.906735,-76.08853,1,1892
15192,100004,17:27:57,36.956221,-76.174272,8,1230
15193,100009,17:27:57,37.008816,-76.231029,87,2726
15194,100015,17:27:58,36.906833,-76.0895,1,3132
15195,100016,17:28:00,36.9068,-76.08905,0,2330
15196,100005,17:28:00,36.906856,-76.088704,1,2125
15197,100008,17:28:01,36.906831,-76.089005,1,1927
15198,100006,17:28:01,36.906865,-76.0893,1,1888
15199,100014,17:28:01,36.906666,-76.0885,1,2649
15200,100007,17:28:04,36.906735,-76.088529,1,3288
15201,100004,17:28:06,36.956203,-76.174237,8,1220
15202,100015,17:28:07,36.906833,-76.0895,1,3110
15203,100009,17:28:07,37.008838,-76.231534,87,2731
15204,100008,17:28:09,36.906831,-76.089005,1,1908
15205,100016,17:28:11,36.9068,-76.08905,0,2330
15206,100006,17:28:11,36.906861,-76.0893,1,1873
15207,100007,17:28:13,36.906731,-76.088525,1,1851
15208,100015,17:28:17,36.907,-76.0895,1,3118
15209,100004,17:28:17,36.956181,-76.174194,8,1228
15210,100009,17:28:18,37.008868,-76.232089,87,2738
15211,100008,17:28:20,36.906831,-76.089005,1,1940
15212,100016,17:28:20,36.9068,-76.08905,0,2330
15213,100005,17:28:20,36.906858,-76.088707,1,1916
15214,100006,17:28:21,36.90686,-76.089299,1,1965
15215,100007,17:28:24,36.90673,-76.088524,1,2013
15216,100007,17:28:25,36.90673,-76.088524,1,2013
15217,100004,17:28:26,36.956163,-76.174159,8,1249
15218,100015,17:28:27,36.907,-76.0895,1,3135
15219,100015,17:28:28,36.907,-76.0895,1,3135
15220,100009,17:28:28,37.008881,-76.23256,88,2716
15221,100016,17:28:29,36.9068,-76.08905,0,2330
15222,100008,17:28:30,36.906833,-76.089005,1,1888
15223,100005,17:28:30,36.906861,-76.088709,1,1945
15224,100006,17:28:31,36.906858,-76.089299,1,1920
15225,100002,17:28:33,37.00268,-76.268245,65,2452
15226,100007,17:28:34,36.906728,-76.088522,1,1933
15227,100009,17:28:36,37.008883,-76.233017,88,2707
15228,100004,17:28:37,36.956138,-76.174112,8,1260
15229,100009,17:28:37,37.008883,-76.233017,88,2707
15230,100015,17:28:38,36.907,-76.0895,1,3154
15231,100004,17:28:38,36.956138,-76.174112,8,1260
15232,100008,17:28:40,36.906835,-76.089005,1,1921
15233,100016,17:28:40,36.906816,-76.089067,0,2301
15234,100005,17:28:41,36.906863,-76.08871,1,1979
15235,100006,17:28:41,36.906858,-76.089299,1,1895
15236,100007,17:28:44,36.906728,-76.08852,1,1948
15237,100004,17:28:46,36.95612,-76.174079,9,1271
15238,100009,17:28:47,37.008893,-76.233574,89,2712
15239,100015,17:28:48,36.907,-76.0895,1,3121
15240,100008,17:28:49,36.906835,-76.089007,1,1990
15241,100016,17:28:50,36.906816,-76.089067,0,2301
15242,100005,17:28:51,36.906865,-76.088712,1,1550
15243,100006,17:28:51,36.906858,-76.089299,1,1907
15244,100005,17:28:52,36.906865,-76.088712,1,1550
15245,100007,17:28:55,36.906726,-76.088519,1,2060
15246,100004,17:28:57,36.956085,-76.174044,11,1383
15247,100009,17:28:57,37.008896,-76.234085,89,2706
15248,100015,17:28:58,36.907,-76.0895,0,3114
15249,100016,17:29:00,36.906816,-76.089067,0,2301
15250,100006,17:29:00,36.906858,-76.089297,1,1995
15251,100008,17:29:01,36.906835,-76.089007,1,1920
15252,100005,17:29:02,36.906865,-76.088714,1,1993
15253,100002,17:29:03,37.002305,-76.269339,66,2421
15254,100007,17:29:04,36.906726,-76.088517,1,1966
15255,100007,17:29:05,36.906726,-76.088517,1,1966
15256,100015,17:29:07,36.907,-76.0895,1,3104
15257,100004,17:29:07,36.956028,-76.173999,15,1470
15258,100009,17:29:07,37.008895,-76.234599,89,2697
15259,100008,17:29:09,36.906835,-76.089005,1,1876
15260,100016,17:29:11,36.906816,-76.089067,0,2301
15261,100005,17:29:11,36.906866,-76.088715,1,2010
15262,100006,17:29:11,36.906858,-76.089297,1,1950
15263,100007,17:29:13,36.906726,-76.088517,1,2013
15264,100004,17:29:15,36.955983,-76.173969,16,1521
15265,100015,17:29:17,36.907,-76.0895,1,3098
15266,100004,17:29:17,36.955968,-76.173957,16,1532
15267,100009,17:29:18,37.0089,-76.235172,90,2710
15268,100016,17:29:20,36.906816,-76.089067,0,2301
15269,100005,17:29:20,36.906865,-76.088715,1,1923
15270,100004,17:29:20,36.955948,-76.173942,17,1539
15271,100008,17:29:21,36.906835,-76.089004,1,1933
15272,100006,17:29:21,36.906858,-76.089295,1,1891
15273,100004,17:29:23,36.955925,-76.173922,17,1569
15274,100007,17:29:25,36.906728,-76.08852,1,1976
15275,100004,17:29:26,36.955893,-76.173894,18,1581
15276,100015,17:29:27,36.907,-76.0895,1,3116
15277,100009,17:29:28,37.0089,-76.23564,90,2696
15278,100016,17:29:29,36.906816,-76.089067,0,2301
15279,100008,17:29:30,36.906836,-76.089002,1,1904
15280,100005,17:29:30,36.906861,-76.088715,1,2026
15281,100004,17:29:30,36.95586,-76.173875,19,1594
15282,100006,17:29:31,36.90686,-76.089295,1,1874
15283,100004,17:29:34,36.955826,-76.173862,20,1618
15284,100007,17:29:34,36.906728,-76.088519,1,1924
15285,100009,17:29:36,37.008891,-76.236114,90,2691
15286,100004,17:29:37,36.955788,-76.17385,20,1649
15287,100009,17:29:37,37.008891,-76.236114,90,2691
15288,100015,17:29:38,36.907,-76.0895,1,3100
15289,100004,17:29:38,36.955788,-76.17385,20,1649
15290,100008,17:29:40,36.906836,-76.089,1,1988
15291,100016,17:29:40,36.9068,-76.089084,0,2313
15292,100004,17:29:40,36.955768,-76.17384,21,1629
15293,100005,17:29:41,36.906858,-76.088714,1,1965
15294,100006,17:29:41,36.90686,-76.089295,1,1923
15295,100007,17:29:43,36.906728,-76.08852,1,1976
15296,100004,17:29:44,36.955718,-76.173829,22,1670
15297,100004,17:29:47,36.955698,-76.173824,22,1696
15298,100015,17:29:48,36.907,-76.0895,0,3086
15299,100009,17:29:48,37.008885,-76.236737,90,2691
15300,100008,17:29:49,36.906836,-76.088999,0,1784
15301,100009,17:29:49,37.008885,-76.236737,90,2691
15302,100016,17:29:50,36.9068,-76.089084,0,2313
15303,100006,17:29:50,36.906861,-76.089295,1,1922
15304,100005,17:29:51,36.906856,-76.088712,0,2291
15305,100004,17:29:54,36.95563,-76.173815,23,1733
15306,100007,17:29:55,36.906728,-76.08852,1,1873
15307,100004,17:29:57,36.955595,-76.173809,24,1736
15308,100009,17:29:57,37.008878,-76.237202,89,2695
15309,100015,17:29:58,36.907,-76.0895,1,3064
15310,100008,17:30:00,36.906836,-76.088999,1,1992
15311,100016,17:30:00,36.9068,-76.089084,11,2268
15312,100006,17:30:00,36.906865,-76.089294,1,1955
15313,100004,17:30:00,36.955561,-76.173807,25,1755
15314,100005,17:30:02,36.906856,-76.088709,0,2039
15315,100004,17:30:03,36.955525,-76.173809,26,1768
15316,100007,17:30:05,36.906728,-76.088522,1,1969
15317,100002,17:30:05,37.001545,-76.2714,62,2482
15318,100015,17:30:07,36.907,-76.0895,0,3082
15319,100009,17:30:07,37.008873,-76.237715,89,2693
15320,100004,17:30:08,36.955458,-76.173812,29,1782
15321,100008,17:30:09,36.906835,-76.088999,1,1439
15322,100004,17:30:10,36.955418,-76.173815,30,1815
15323,100016,17:30:11,36.9068,-76.089217,36,2727
15324,100005,17:30:11,36.906856,-76.088705,1,1882
15325,100006,17:30:11,36.906865,-76.089292,0,2066
15326,100004,17:30:11,36.955418,-76.173815,30,1815
15327,100004,17:30:13,36.95539,-76.173815,32,1813
15328,100007,17:30:13,36.906726,-76.088524,1,1978
15329,100015,17:30:17,36.907,-76.0895,0,3090
15330,100004,17:30:17,36.955331,-76.173815,33,1824
15331,100009,17:30:18,37.008863,-76.238277,89,2683
15332,100008,17:30:20,36.906835,-76.089,1,1967
15333,100016,17:30:20,36.906816,-76.089534,62,2773
15334,100006,17:30:21,36.906865,-76.08929,1,1700
15335,100004,17:30:21,36.955268,-76.17382,36,1847
15336,100005,17:30:22,36.906856,-76.088704,1,1920
15337,100007,17:30:25,36.906723,-76.088525,1,1914
15338,100004,17:30:26,36.955183,-76.173832,38,1856
15339,100015,17:30:27,36.907,-76.0895,1,3024
15340,100009,17:30:28,37.008856,-76.238732,88,2683
15341,100016,17:30:29,36.906833,-76.0899,72,2679
15342,100008,17:30:30,36.906836,-76.089002,1,2018
15343,100005,17:30:30,36.906856,-76.088704,1,2052
15344,100006,17:30:32,36.906865,-76.089289,1,2005
15345,100002,17:30:33,37.0012,-76.272317,62,2438
15346,100007,17:30:34,36.90672,-76.088527,1,1837
15347,100009,17:30:36,37.008841,-76.239187,88,2676
15348,100004,17:30:37,36.954955,-76.173872,44,1893
15349,100015,17:30:38,36.907,-76.0895,1,2962
15350,100004,17:30:38,36.954955,-76.173872,44,1893
15351,100016,17:30:39,36.906816,-76.090317,76,2699
15352,100005,17:30:41,36.906858,-76.088702,1,1885
15353,100006,17:30:41,36.906865,-76.089287,1,1907
15354,100007,17:30:43,36.906715,-76.088529,0,1884
15355,100004,17:30:46,36.954755,-76.1739,48,1907
15356,100015,17:30:48,36.907,-76.0895,1,2973
15357,100008,17:30:49,36.906838,-76.089002,1,1941
15358,100009,17:30:49,37.008831,-76.239794,88,2684
15359,100016,17:30:50,36.906883,-76.0908,74,2857
15360,100018,17:30:50,36.944,-76.0435,0,1393
15361,100016,17:30:51,36.906883,-76.0908,74,2857
15362,100005,17:30:51,36.90686,-76.088702,1,2068
15363,100006,17:30:51,36.906863,-76.089287,1,1971
15364,100007,17:30:55,36.90671,-76.088532,1,1977
15365,100004,17:30:57,36.954518,-76.17394,53,1894
15366,100014,17:30:57,36.906666,-76.0885,1,2649
15367,100009,17:30:57,37.00882,-76.240252,88,2687
15368,100015,17:30:58,36.907,-76.0895,1,2957
15369,100016,17:31:00,36.906983,-76.0912,72,2870
15370,100006,17:31:00,36.906863,-76.089289,1,1905
15371,100008,17:31:01,36.906841,-76.089002,1,1966
15372,100005,17:31:02,36.906861,-76.0887,1,1870
15373,100007,17:31:05,36.906706,-76.088534,1,1808
15374,100002,17:31:05,37.00083,-76.273364,61,2482
15375,100015,17:31:07,36.906833,-76.0895,1,2958
15376,100009,17:31:07,37.008803,-76.240762,88,2684
15377,100004,17:31:08,36.954236,-76.174007,58,1910
15378,100008,17:31:09,36.906843,-76.089004,1,1893
15379,100016,17:31:11,36.9071,-76.091634,72,2912
15380,100005,17:31:11,36.906861,-76.088702,1,2018
15381,100006,17:31:11,36.906863,-76.089287,1,1994
15382,100007,17:31:13,36.906705,-76.088535,0,1882
15383,100015,17:31:17,36.907,-76.0895,1,2987
15384,100004,17:31:17,36.953975,-76.174077,63,1917
15385,100009,17:31:18,37.008803,-76.241312,87,2695
15386,100008,17:31:20,36.906845,-76.089005,1,2026
15387,100016,17:31:20,36.907183,-76.091884,68,2989
15388,100006,17:31:21,36.906863,-76.089287,1,1945
15389,100005,17:31:22,36.906863,-76.088704,1,2037
15390,100007,17:31:25,36.906703,-76.088535,1,1949
15391,100015,17:31:26,36.907,-76.0895,1,2995
15392,100015,17:31:27,36.907,-76.0895,1,2995
15393,100004,17:31:27,36.953668,-76.174154,67,1901
15394,100009,17:31:28,37.008793,-76.241765,87,2683
15395,100008,17:31:30,36.906846,-76.089009,1,1919
15396,100016,17:31:30,36.907483,-76.09205,61,11
15397,100005,17:31:30,36.906865,-76.088707,1,1993
15398,100016,17:31:31,36.907483,-76.09205,61,11
15399,100006,17:31:31,36.906865,-76.089285,1,2002
15400,100007,17:31:34,36.906701,-76.088537,0,1984
15401,100002,17:31:34,37.00053,-76.274332,59,2462
15402,100015,17:31:36,36.907,-76.0895,1,2972
